Date,Price,Open,High,Low,Change %,et_Import,et_Export,Eth_Imp_Exp_Blnc,GDB,Debt,PST
"Apr 18, 2018",27.4208,27.4204,27.4208,27.3664,0.00%,62.5,36.8,-25.7,84.27,60,-1.27
"Apr 17, 2018",27.4206,27.4157,27.4206,27.3777,0.00%,62.5,36.8,-25.7,84.27,60,-1.27
"Apr 16, 2018",27.4204,27.4158,27.4204,27.3778,0.00%,62.5,36.8,-25.7,84.27,60,-1.27
"Apr 13, 2018",27.4203,27.4200,27.4203,27.3779,0.00%,62.5,36.8,-25.7,84.27,60,-1.27
"Apr 12, 2018",27.4202,27.4199,27.4202,27.3781,0.00%,62.5,36.8,-25.7,84.27,60,-1.27
"Apr 11, 2018",27.4200,27.4199,27.4200,27.3783,0.00%,62.5,36.8,-25.7,84.27,60,-1.27
"Apr 10, 2018",27.4200,27.4197,27.4200,27.3784,0.00%,62.5,36.8,-25.7,84.27,60,-1.27
"Apr 09, 2018",27.4198,27.4196,27.4198,27.3785,0.00%,62.5,36.8,-25.7,84.27,60,-1.27
"Apr 06, 2018",27.4197,27.4197,27.4197,27.3786,0.00%,62.5,36.8,-25.7,84.27,60,-1.27
"Apr 05, 2018",27.4197,27.4193,27.4197,27.3786,0.00%,62.5,36.8,-25.7,84.27,60,-1.27
"Apr 04, 2018",27.4195,27.4193,27.4195,27.3788,0.00%,62.5,36.8,-25.7,84.27,60,-1.27
"Apr 03, 2018",27.4194,27.4191,27.4194,27.3922,0.00%,62.5,36.8,-25.7,84.27,60,-1.27
"Apr 02, 2018",27.4193,27.4170,27.4193,27.4170,0.00%,62.5,36.8,-25.7,84.27,60,-1.27
"Mar 30, 2018",27.4191,27.4186,27.4191,27.3792,0.00%,40.8,30.0,-10.8,84.27,60,-1.27
"Mar 29, 2018",27.4188,27.4174,27.4188,27.3794,0.00%,40.8,30.0,-10.8,84.27,60,-1.27
"Mar 28, 2018",27.4183,27.4183,27.4183,27.4170,0.00%,40.8,30.0,-10.8,84.27,60,-1.27
"Mar 27, 2018",27.4183,27.4000,27.4183,27.3800,0.00%,40.8,30.0,-10.8,84.27,60,-1.27
"Mar 26, 2018",27.4180,27.4173,27.4180,27.3803,0.00%,40.8,30.0,-10.8,84.27,60,-1.27
"Mar 23, 2018",27.4178,27.4172,27.6206,27.4005,0.00%,40.8,30.0,-10.8,84.27,60,-1.27
"Mar 22, 2018",27.4175,27.4118,27.4175,27.4118,0.00%,40.8,30.0,-10.8,84.27,60,-1.27
"Mar 21, 2018",27.4172,27.4121,27.4172,27.3811,0.00%,40.8,30.0,-10.8,84.27,60,-1.27
"Mar 20, 2018",27.4169,27.4165,27.6213,27.4123,0.00%,40.8,30.0,-10.8,84.27,60,-1.27
"Mar 19, 2018",27.4167,27.4126,27.5816,27.4126,0.00%,40.8,30.0,-10.8,84.27,60,-1.27
"Mar 16, 2018",27.4164,27.4158,27.4164,27.4129,0.00%,40.8,30.0,-10.8,84.27,60,-1.27
"Mar 15, 2018",27.4161,27.4132,27.4161,27.3617,0.00%,40.8,30.0,-10.8,84.27,60,-1.27
"Mar 14, 2018",27.4158,27.4153,27.5525,27.3824,0.00%,40.8,30.0,-10.8,84.27,60,-1.27
"Mar 13, 2018",27.4155,27.4138,27.6227,27.4138,0.00%,40.8,30.0,-10.8,84.27,60,-1.27
"Mar 12, 2018",27.4153,27.4140,27.4153,27.3830,0.00%,40.8,30.0,-10.8,84.27,60,-1.27
"Mar 09, 2018",27.4150,27.4145,27.4150,27.4143,0.00%,40.8,30.0,-10.8,84.27,60,-1.27
"Mar 08, 2018",27.4148,27.4145,27.4148,27.4142,0.00%,40.8,30.0,-10.8,84.27,60,-1.27
"Mar 07, 2018",27.4145,27.4139,27.4148,27.3838,0.00%,40.8,30.0,-10.8,84.27,60,-1.27
"Mar 06, 2018",27.4142,27.4137,27.4142,27.3841,0.00%,40.8,30.0,-10.8,84.27,60,-1.27
"Mar 05, 2018",27.4139,27.4083,27.5844,27.3844,0.00%,40.8,30.0,-10.8,84.27,60,-1.27
"Mar 02, 2018",27.4136,27.4087,27.4136,27.4087,0.00%,40.8,30.0,-10.8,84.27,60,-1.27
"Mar 01, 2018",27.4136,27.4132,27.5847,27.4087,0.00%,40.8,30.0,-10.8,84.27,60,-1.27
"Feb 28, 2018",27.4134,27.4131,27.4134,27.3587,0.00%,13.6,24.8,11.2,84.27,60,-1.27
"Feb 27, 2018",27.4133,27.4091,27.4133,27.3589,-0.53%,13.6,24.8,11.2,84.27,60,-1.27
"Feb 26, 2018",27.5600,27.5640,27.7800,27.5400,0.00%,13.6,24.8,11.2,84.27,60,-1.27
"Feb 23, 2018",27.5600,27.5740,27.5777,27.5500,0.54%,13.6,24.8,11.2,84.27,60,-1.27
"Feb 22, 2018",27.4128,27.4094,27.4128,27.3854,0.00%,13.6,24.8,11.2,84.27,60,-1.27
"Feb 21, 2018",27.4127,27.4096,27.5856,27.3839,0.00%,13.6,24.8,11.2,84.27,60,-1.27
"Feb 20, 2018",27.4126,27.4097,27.4126,27.3840,0.00%,13.6,24.8,11.2,84.27,60,-1.27
"Feb 19, 2018",27.4124,27.4098,27.4124,27.4098,0.00%,13.6,24.8,11.2,84.27,60,-1.27
"Feb 16, 2018",27.4123,27.4100,27.4123,27.4100,0.00%,13.6,24.8,11.2,84.27,60,-1.27
"Feb 15, 2018",27.4122,27.4119,27.4122,27.3844,0.00%,13.6,24.8,11.2,84.27,60,-1.27
"Feb 14, 2018",27.4121,27.4103,27.4121,27.1863,0.00%,13.6,24.8,11.2,84.27,60,-1.27
"Feb 13, 2018",27.4119,27.4104,27.5864,27.1864,0.00%,13.6,24.8,11.2,84.27,60,-1.27
"Feb 12, 2018",27.4118,27.4106,27.5766,27.4106,0.00%,13.6,24.8,11.2,84.27,60,-1.27
"Feb 09, 2018",27.4116,27.4107,27.4116,27.3867,0.00%,13.6,24.8,11.2,84.27,60,-1.27
"Feb 08, 2018",27.4115,27.4108,27.4115,27.3868,0.00%,13.6,24.8,11.2,84.27,60,-1.27
"Feb 07, 2018",27.4113,27.4109,27.4113,27.3869,0.00%,13.6,24.8,11.2,84.27,60,-1.27
"Feb 06, 2018",27.4112,27.4111,27.4371,27.4110,0.00%,13.6,24.8,11.2,84.27,60,-1.27
"Feb 05, 2018",27.4111,27.4112,27.4112,27.1872,0.00%,13.6,24.8,11.2,84.27,60,-1.27
"Feb 02, 2018",27.4109,27.3834,27.4113,27.3832,0.00%,13.6,24.8,11.2,84.27,60,-1.27
"Feb 01, 2018",27.4108,27.4104,27.4108,27.1875,0.00%,13.6,24.8,11.2,84.27,60,-1.27
"Jan 31, 2018",27.4106,27.4077,27.4107,27.1877,0.00%,12.3,17.9,5.6,84.27,60,-1.27
"Jan 30, 2018",27.4103,27.4080,27.4103,27.4080,0.00%,12.3,17.9,5.6,84.27,60,-1.27
"Jan 29, 2018",27.4098,27.4084,27.5885,27.3884,0.00%,12.3,17.9,5.6,84.27,60,-1.27
"Jan 26, 2018",27.4094,27.4089,27.4094,27.3889,0.00%,12.3,17.9,5.6,84.27,60,-1.27
"Jan 25, 2018",27.4091,27.4081,27.4093,27.3893,0.00%,12.3,17.9,5.6,84.27,60,-1.27
"Jan 24, 2018",27.4086,27.4067,27.4086,27.3997,-0.55%,12.3,17.9,5.6,84.27,60,-1.27
"Jan 23, 2018",27.5600,27.5590,27.7900,27.5500,0.56%,12.3,17.9,5.6,84.27,60,-1.27
"Jan 22, 2018",27.4078,27.3995,27.5905,27.3905,0.00%,12.3,17.9,5.6,84.27,60,-1.27
"Jan 19, 2018",27.4074,27.4074,27.5909,27.3909,0.00%,12.3,17.9,5.6,84.27,60,-1.27
"Jan 18, 2018",27.4074,27.4066,27.4074,27.3909,0.00%,12.3,17.9,5.6,84.27,60,-1.27
"Jan 17, 2018",27.4070,27.4003,27.4070,27.3913,-0.54%,12.3,17.9,5.6,84.27,60,-1.27
"Jan 16, 2018",27.5550,27.5540,27.7650,27.5450,0.54%,12.3,17.9,5.6,84.27,60,-1.27
"Jan 15, 2018",27.4062,27.4011,27.6021,27.4011,-0.56%,12.3,17.9,5.6,84.27,60,-1.27
"Jan 12, 2018",27.5600,27.5590,27.7700,27.5500,0.56%,12.3,17.9,5.6,84.27,60,-1.27
"Jan 11, 2018",27.4053,27.4046,27.5230,27.3929,-0.53%,12.3,17.9,5.6,84.27,60,-1.27
"Jan 10, 2018",27.5500,27.5590,27.5616,27.5500,0.53%,12.3,17.9,5.6,84.27,60,-1.27
"Jan 09, 2018",27.4046,27.4028,27.6137,27.3938,0.00%,12.3,17.9,5.6,84.27,60,-1.27
"Jan 08, 2018",27.4041,27.4032,27.6242,27.4032,0.00%,12.3,17.9,5.6,84.27,60,-1.27
"Jan 05, 2018",27.4037,27.4026,27.4037,27.3945,0.00%,12.3,17.9,5.6,84.27,60,-1.27
"Jan 04, 2018",27.4033,27.4030,27.5950,27.3950,0.00%,12.3,17.9,5.6,84.27,60,-1.27
"Jan 03, 2018",27.4029,27.4024,27.6554,27.3954,0.00%,12.3,17.9,5.6,84.27,60,-1.27
"Jan 02, 2018",27.4025,27.3938,27.5458,27.3753,0.25%,12.3,17.9,5.6,84.27,60,-1.27
"Jan 01, 2018",27.3345,27.3345,27.3345,27.3345,-0.89%,12.3,17.9,5.6,84.27,60,-1.27
"Dec 29, 2017",27.5800,27.3680,27.6100,27.3680,0.65%,34.1,19.7,-14.4,81.77,35.6,-1.68
"Dec 28, 2017",27.4008,27.3955,27.4075,27.3955,0.00%,34.1,19.7,-14.4,81.77,35.6,-1.68
"Dec 27, 2017",27.4001,27.3962,27.4001,27.1983,0.01%,34.1,19.7,-14.4,81.77,35.6,-1.68
"Dec 26, 2017",27.3976,27.3977,27.6207,27.3976,0.24%,34.1,19.7,-14.4,81.77,35.6,-1.68
"Dec 25, 2017",27.3330,27.3330,27.3330,27.3330,-0.24%,34.1,19.7,-14.4,81.77,35.6,-1.68
"Dec 22, 2017",27.3976,27.3877,27.3977,27.3877,0.00%,34.1,19.7,-14.4,81.77,35.6,-1.68
"Dec 21, 2017",27.3968,27.3885,27.6115,27.3715,0.00%,34.1,19.7,-14.4,81.77,35.6,-1.68
"Dec 20, 2017",27.3960,27.3893,27.5923,27.3893,0.00%,34.1,19.7,-14.4,81.77,35.6,-1.68
"Dec 19, 2017",27.3952,27.3901,27.3952,27.3901,0.00%,34.1,19.7,-14.4,81.77,35.6,-1.68
"Dec 18, 2017",27.3943,27.3910,27.5939,27.3910,0.00%,34.1,19.7,-14.4,81.77,35.6,-1.68
"Dec 15, 2017",27.3936,27.3917,27.3936,27.3917,0.00%,34.1,19.7,-14.4,81.77,35.6,-1.68
"Dec 14, 2017",27.3927,27.3911,27.3927,27.3656,-0.25%,34.1,19.7,-14.4,81.77,35.6,-1.68
"Dec 13, 2017",27.4614,27.4952,27.6213,27.4613,0.00%,34.1,19.7,-14.4,81.77,35.6,-1.68
"Dec 12, 2017",27.4614,27.4903,27.4953,27.4614,0.13%,34.1,19.7,-14.4,81.77,35.6,-1.68
"Dec 11, 2017",27.4250,27.4540,27.5450,27.2750,0.27%,34.1,19.7,-14.4,81.77,35.6,-1.68
"Dec 08, 2017",27.3500,27.5270,27.5306,27.3500,-0.14%,34.1,19.7,-14.4,81.77,35.6,-1.68
"Dec 07, 2017",27.3886,27.3857,27.3886,27.2097,-0.27%,34.1,19.7,-14.4,81.77,35.6,-1.68
"Dec 06, 2017",27.4614,27.4873,27.4886,27.3114,0.27%,34.1,19.7,-14.4,81.77,35.6,-1.68
"Dec 05, 2017",27.3870,27.3113,27.3873,27.2113,0.00%,34.1,19.7,-14.4,81.77,35.6,-1.68
"Dec 04, 2017",27.3862,27.3781,27.4221,27.2121,-0.13%,34.1,19.7,-14.4,81.77,35.6,-1.68
"Dec 01, 2017",27.4230,27.5114,27.5179,27.3454,0.15%,34.1,19.7,-14.4,81.77,35.6,-1.68
"Nov 30, 2017",27.3820,27.3823,27.3823,27.2163,-0.15%,201.1,19.9,-181.2,81.77,35.6,-1.68
"Nov 29, 2017",27.4230,27.4975,27.5755,27.3454,0.16%,201.1,19.9,-181.2,81.77,35.6,-1.68
"Nov 28, 2017",27.3786,27.3717,27.3786,27.2633,0.01%,201.1,19.9,-181.2,81.77,35.6,-1.68
"Nov 27, 2017",27.3752,27.3551,27.4231,27.2800,0.01%,201.1,19.9,-181.2,81.77,35.6,-1.68
"Nov 24, 2017",27.3718,27.3585,27.3718,27.2265,0.01%,201.1,19.9,-181.2,81.77,35.6,-1.68
"Nov 23, 2017",27.3684,27.3619,27.3684,27.2799,-0.13%,201.1,19.9,-181.2,81.77,35.6,-1.68
"Nov 22, 2017",27.4037,27.4171,27.4311,27.2991,0.15%,201.1,19.9,-181.2,81.77,35.6,-1.68
"Nov 21, 2017",27.3616,27.3417,27.4467,27.2367,-0.13%,201.1,19.9,-181.2,81.77,35.6,-1.68
"Nov 20, 2017",27.3970,27.4108,27.4241,27.3288,-0.04%,201.1,19.9,-181.2,81.77,35.6,-1.68
"Nov 17, 2017",27.4086,27.4292,27.4356,27.3242,0.03%,201.1,19.9,-181.2,81.77,35.6,-1.68
"Nov 16, 2017",27.4002,27.4137,27.5026,27.3226,0.19%,201.1,19.9,-181.2,81.77,35.6,-1.68
"Nov 15, 2017",27.3481,27.3346,27.3481,27.2503,-0.07%,201.1,19.9,-181.2,81.77,35.6,-1.68
"Nov 14, 2017",27.3679,27.3950,27.5377,27.3377,0.10%,201.1,19.9,-181.2,81.77,35.6,-1.68
"Nov 13, 2017",27.3413,27.3340,27.3570,27.2570,0.01%,201.1,19.9,-181.2,81.77,35.6,-1.68
"Nov 10, 2017",27.3379,27.3314,27.3379,27.2604,0.26%,201.1,19.9,-181.2,81.77,35.6,-1.68
"Nov 09, 2017",27.2660,27.3268,27.3337,27.2628,-0.24%,201.1,19.9,-181.2,81.77,35.6,-1.68
"Nov 08, 2017",27.3311,27.3182,27.4872,27.2672,-0.08%,201.1,19.9,-181.2,81.77,35.6,-1.68
"Nov 07, 2017",27.3529,27.3800,27.4072,27.3499,0.24%,201.1,19.9,-181.2,81.77,35.6,-1.68
"Nov 06, 2017",27.2882,27.2677,27.4477,27.2377,0.01%,201.1,19.9,-181.2,81.77,35.6,-1.68
"Nov 03, 2017",27.2848,27.2461,27.3511,27.2173,0.01%,201.1,19.9,-181.2,81.77,35.6,-1.68
"Nov 02, 2017",27.2814,27.2477,27.2814,27.2207,0.01%,201.1,19.9,-181.2,81.77,35.6,-1.68
"Nov 01, 2017",27.2781,27.2979,27.3978,27.2478,0.01%,201.1,19.9,-181.2,81.77,35.6,-1.68
"Oct 31, 2017",27.2747,27.3240,27.3612,27.2477,0.01%,159.9,24.4,-135.5,81.77,35.6,-1.68
"Oct 30, 2017",27.2716,27.2594,27.3344,27.2543,0.01%,159.9,24.4,-135.5,81.77,35.6,-1.68
"Oct 27, 2017",27.2685,27.2624,27.3074,27.2574,0.01%,159.9,24.4,-135.5,81.77,35.6,-1.68
"Oct 26, 2017",27.2654,27.2592,27.2656,27.2405,0.01%,159.9,24.4,-135.5,81.77,35.6,-1.68
"Oct 25, 2017",27.2623,27.2436,27.2623,27.2436,0.01%,159.9,24.4,-135.5,81.77,35.6,-1.68
"Oct 24, 2017",27.2592,27.2467,27.2592,27.2467,0.01%,159.9,24.4,-135.5,81.77,35.6,-1.68
"Oct 23, 2017",27.2560,27.2498,27.4998,27.2374,0.99%,159.9,24.4,-135.5,81.77,35.6,-1.68
"Oct 20, 2017",26.9900,26.9568,27.2201,26.9568,0.01%,159.9,24.4,-135.5,81.77,35.6,-1.68
"Oct 19, 2017",26.9869,26.9807,27.2431,26.9461,0.01%,159.9,24.4,-135.5,81.77,35.6,-1.68
"Oct 18, 2017",26.9838,26.9772,27.1962,26.9772,-1.17%,159.9,24.4,-135.5,81.77,35.6,-1.68
"Oct 17, 2017",27.3029,27.2529,27.3299,27.2199,-0.16%,159.9,24.4,-135.5,81.77,35.6,-1.68
"Oct 16, 2017",27.3457,27.2129,27.3999,27.2129,0.16%,159.9,24.4,-135.5,81.77,35.6,-1.68
"Oct 13, 2017",27.3029,27.2529,27.4299,27.2199,0.16%,159.9,24.4,-135.5,81.77,35.6,-1.68
"Oct 12, 2017",27.2600,27.2600,27.2930,27.2332,0.00%,159.9,24.4,-135.5,81.77,35.6,-1.68
"Oct 11, 2017",27.2600,23.7680,27.2870,23.7680,15.28%,159.9,24.4,-135.5,81.77,35.6,-1.68
"Oct 10, 2017",23.6469,23.6883,23.8004,23.6203,0.48%,159.9,24.4,-135.5,81.77,35.6,-1.68
"Oct 09, 2017",23.5350,23.5290,23.5970,23.5290,-0.47%,159.9,24.4,-135.5,81.77,35.6,-1.68
"Oct 06, 2017",23.6456,23.6761,23.7257,23.6456,-0.02%,159.9,24.4,-135.5,81.77,35.6,-1.68
"Oct 05, 2017",23.6500,23.2680,23.7500,23.2680,0.02%,159.9,24.4,-135.5,81.77,35.6,-1.68
"Oct 04, 2017",23.6445,23.7089,23.7089,23.3359,0.02%,159.9,24.4,-135.5,81.77,35.6,-1.68
"Oct 03, 2017",23.6391,23.7168,23.7168,23.6391,-0.13%,159.9,24.4,-135.5,81.77,35.6,-1.68
"Oct 02, 2017",23.6700,23.6610,23.7600,23.6610,0.33%,159.9,24.4,-135.5,81.77,35.6,-1.68
"Sep 29, 2017",23.5910,23.7020,23.8110,23.5910,-0.04%,18.6,29.7,11.1,81.77,35.6,-1.68
"Sep 28, 2017",23.6000,23.6710,23.7200,23.6000,-0.15%,18.6,29.7,11.1,81.77,35.6,-1.68
"Sep 27, 2017",23.6350,23.6760,23.6760,23.6150,0.30%,18.6,29.7,11.1,81.77,35.6,-1.68
"Sep 26, 2017",23.5646,23.7038,23.8178,23.5646,-0.19%,18.6,29.7,11.1,81.77,35.6,-1.68
"Sep 25, 2017",23.6095,23.6789,23.8229,23.5629,-0.04%,18.6,29.7,11.1,81.77,35.6,-1.68
"Sep 22, 2017",23.6200,23.5610,23.6900,23.4600,0.30%,18.6,29.7,11.1,81.77,35.6,-1.68
"Sep 21, 2017",23.5500,23.5400,23.7000,23.5000,-0.21%,18.6,29.7,11.1,81.77,35.6,-1.68
"Sep 20, 2017",23.6000,23.5866,23.6800,23.5400,-0.04%,18.6,29.7,11.1,81.77,35.6,-1.68
"Sep 19, 2017",23.6100,23.5910,23.7300,23.5910,0.05%,18.6,29.7,11.1,81.77,35.6,-1.68
"Sep 18, 2017",23.5993,23.6537,23.7927,23.5893,0.12%,18.6,29.7,11.1,81.77,35.6,-1.68
"Sep 15, 2017",23.5700,23.5510,23.6600,23.4966,0.24%,18.6,29.7,11.1,81.77,35.6,-1.68
"Sep 14, 2017",23.5132,23.6374,23.7863,23.5132,-0.09%,18.6,29.7,11.1,81.77,35.6,-1.68
"Sep 13, 2017",23.5341,23.6006,23.7207,23.5341,-0.19%,18.6,29.7,11.1,81.77,35.6,-1.68
"Sep 12, 2017",23.5790,23.5478,23.7158,23.5358,-0.04%,18.6,29.7,11.1,81.77,35.6,-1.68
"Sep 11, 2017",23.5895,23.5349,23.7029,23.4995,-0.04%,18.6,29.7,11.1,81.77,35.6,-1.68
"Sep 08, 2017",23.5979,23.6283,23.8113,23.5979,0.02%,18.6,29.7,11.1,81.77,35.6,-1.68
"Sep 07, 2017",23.5943,23.6247,23.6247,23.5943,0.01%,18.6,29.7,11.1,81.77,35.6,-1.68
"Sep 06, 2017",23.5919,23.6253,23.6253,23.5919,0.01%,18.6,29.7,11.1,81.77,35.6,-1.68
"Sep 05, 2017",23.5907,23.6111,23.7741,23.5907,0.76%,18.6,29.7,11.1,81.77,35.6,-1.68
"Sep 04, 2017",23.4135,23.3915,23.5465,23.3915,-0.58%,18.6,29.7,11.1,81.77,35.6,-1.68
"Sep 01, 2017",23.5500,23.5050,23.6700,23.4300,0.00%,18.6,29.7,11.1,81.77,35.6,-1.68
"Aug 31, 2017",23.5500,23.6250,23.7200,23.5415,0.24%,20.4,37.2,16.8,81.77,35.6,-1.68
"Aug 30, 2017",23.4937,23.6053,23.6053,23.4937,-0.24%,20.4,37.2,16.8,81.77,35.6,-1.68
"Aug 29, 2017",23.5500,23.6250,23.6250,23.5135,0.43%,20.4,37.2,16.8,81.77,35.6,-1.68
"Aug 28, 2017",23.4500,23.6250,23.6300,23.4500,-0.19%,20.4,37.2,16.8,81.77,35.6,-1.68
"Aug 25, 2017",23.4937,23.4402,23.6053,23.4303,-0.04%,20.4,37.2,16.8,81.77,35.6,-1.68
"Aug 24, 2017",23.5041,23.5175,23.5924,23.4674,0.01%,20.4,37.2,16.8,81.77,35.6,-1.68
"Aug 23, 2017",23.5006,23.5799,23.5799,23.4829,0.05%,20.4,37.2,16.8,81.77,35.6,-1.68
"Aug 22, 2017",23.4894,23.5822,23.5862,23.4894,-0.09%,20.4,37.2,16.8,81.77,35.6,-1.68
"Aug 21, 2017",23.5101,23.5516,23.5567,23.5101,-0.27%,20.4,37.2,16.8,81.77,35.6,-1.68
"Aug 18, 2017",23.5743,23.4770,23.5743,23.3930,0.02%,20.4,37.2,16.8,81.77,35.6,-1.68
"Aug 17, 2017",23.5697,23.4490,23.5697,23.3650,0.28%,20.4,37.2,16.8,81.77,35.6,-1.68
"Aug 16, 2017",23.5037,23.5451,23.5501,23.5037,0.62%,20.4,37.2,16.8,81.77,35.6,-1.68
"Aug 15, 2017",23.3600,23.2864,23.3600,23.2720,-0.59%,20.4,37.2,16.8,81.77,35.6,-1.68
"Aug 14, 2017",23.4992,23.5366,23.6556,23.4992,0.65%,20.4,37.2,16.8,81.77,35.6,-1.68
"Aug 11, 2017",23.3470,23.3470,23.3470,23.3470,-0.27%,20.4,37.2,16.8,81.77,35.6,-1.68
"Aug 10, 2017",23.4100,23.5260,23.5310,23.4100,-0.26%,20.4,37.2,16.8,81.77,35.6,-1.68
"Aug 09, 2017",23.4714,23.5562,23.5642,23.4714,0.03%,20.4,37.2,16.8,81.77,35.6,-1.68
"Aug 08, 2017",23.4646,23.5388,23.5877,23.4646,-0.15%,20.4,37.2,16.8,81.77,35.6,-1.68
"Aug 07, 2017",23.4992,23.4966,23.6456,23.4356,0.21%,20.4,37.2,16.8,81.77,35.6,-1.68
"Aug 04, 2017",23.4500,23.5410,23.7000,23.4500,-0.06%,20.4,37.2,16.8,81.77,35.6,-1.68
"Aug 03, 2017",23.4646,23.4745,23.5877,23.4378,0.09%,20.4,37.2,16.8,81.77,35.6,-1.68
"Aug 02, 2017",23.4445,23.4989,23.6179,23.4078,-0.08%,20.4,37.2,16.8,81.77,35.6,-1.68
"Aug 01, 2017",23.4643,23.5339,23.5429,23.4428,0.23%,20.4,37.2,16.8,81.77,35.6,-1.68
"Jul 31, 2017",23.4100,23.4810,23.6200,23.3900,-0.28%,20.8,34.7,13.9,81.77,35.6,-1.68
"Jul 28, 2017",23.4747,23.5171,23.5211,23.4747,0.30%,20.8,34.7,13.9,81.77,35.6,-1.68
"Jul 27, 2017",23.4050,23.4880,23.6450,23.4050,-0.31%,20.8,34.7,13.9,81.77,35.6,-1.68
"Jul 26, 2017",23.4779,23.5060,23.6840,23.4441,-0.04%,20.8,34.7,13.9,81.77,35.6,-1.68
"Jul 25, 2017",23.4884,23.4932,23.6713,23.4312,-0.09%,20.8,34.7,13.9,81.77,35.6,-1.68
"Jul 24, 2017",23.5092,23.4676,23.6156,23.4057,0.68%,20.8,34.7,13.9,81.77,35.6,-1.68
"Jul 21, 2017",23.3500,23.5120,23.5700,23.3500,-0.28%,20.8,34.7,13.9,81.77,35.6,-1.68
"Jul 20, 2017",23.4158,23.5010,23.6290,23.4158,0.09%,20.8,34.7,13.9,81.77,35.6,-1.68
"Jul 19, 2017",23.3958,23.4730,23.6190,23.3958,-0.08%,20.8,34.7,13.9,81.77,35.6,-1.68
"Jul 18, 2017",23.4144,23.4144,23.6576,23.4144,0.11%,20.8,34.7,13.9,81.77,35.6,-1.68
"Jul 17, 2017",23.3896,23.4587,23.5927,23.3896,-0.05%,20.8,34.7,13.9,81.77,35.6,-1.68
"Jul 14, 2017",23.4006,23.4006,23.5138,23.4006,-0.04%,20.8,34.7,13.9,81.77,35.6,-1.68
"Jul 13, 2017",23.4100,23.4410,23.5900,23.4000,0.00%,20.8,34.7,13.9,81.77,35.6,-1.68
"Jul 12, 2017",23.4100,23.3768,23.5400,23.3768,0.06%,20.8,34.7,13.9,81.77,35.6,-1.68
"Jul 11, 2017",23.3970,23.4282,23.6002,23.3970,-0.02%,20.8,34.7,13.9,81.77,35.6,-1.68
"Jul 10, 2017",23.4020,23.4232,23.6052,23.4020,-0.10%,20.8,34.7,13.9,81.77,35.6,-1.68
"Jul 07, 2017",23.4244,23.3884,23.5705,23.3104,0.32%,20.8,34.7,13.9,81.77,35.6,-1.68
"Jul 06, 2017",23.3487,23.2664,23.4184,23.1820,-0.06%,20.8,34.7,13.9,81.77,35.6,-1.68
"Jul 05, 2017",23.3629,23.3080,23.3629,23.2400,0.57%,20.8,34.7,13.9,81.77,35.6,-1.68
"Jul 04, 2017",23.2300,23.2280,23.2300,23.2280,-0.77%,20.8,34.7,13.9,81.77,35.6,-1.68
"Jul 03, 2017",23.4100,23.2280,23.4100,23.0200,0.36%,20.8,34.7,13.9,81.77,35.6,-1.68
"Jun 30, 2017",23.3258,23.3482,23.4882,23.3258,-0.13%,150.5,27.6,-122.9,81.77,35.6,-1.68
"Jun 29, 2017",23.3568,23.3540,23.4500,23.2469,0.24%,150.5,27.6,-122.9,81.77,35.6,-1.68
"Jun 28, 2017",23.3007,23.4078,23.5038,23.3007,0.63%,150.5,27.6,-122.9,81.77,35.6,-1.68
"Jun 27, 2017",23.1546,23.2617,23.2617,23.0877,-0.62%,150.5,27.6,-122.9,81.77,35.6,-1.68
"Jun 26, 2017",23.2982,23.3754,23.5114,23.2982,-0.01%,150.5,27.6,-122.9,81.77,35.6,-1.68
"Jun 23, 2017",23.2996,23.3396,23.5027,23.2028,-0.19%,150.5,27.6,-122.9,81.77,35.6,-1.68
"Jun 22, 2017",23.3433,23.3703,23.5264,23.2463,0.08%,150.5,27.6,-122.9,81.77,35.6,-1.68
"Jun 21, 2017",23.3250,23.2250,23.5350,23.2250,-0.08%,150.5,27.6,-122.9,81.77,35.6,-1.68
"Jun 20, 2017",23.3431,23.3681,23.5241,23.2041,-0.09%,150.5,27.6,-122.9,81.77,35.6,-1.68
"Jun 19, 2017",23.3638,23.2360,23.3900,23.1000,0.27%,150.5,27.6,-122.9,81.77,35.6,-1.68
"Jun 16, 2017",23.3000,23.2560,23.4000,23.1700,0.00%,150.5,27.6,-122.9,81.77,35.6,-1.68
"Jun 15, 2017",23.3009,23.3499,23.4139,23.2039,0.22%,150.5,27.6,-122.9,81.77,35.6,-1.68
"Jun 14, 2017",23.2489,23.2600,23.2697,23.0900,0.02%,150.5,27.6,-122.9,81.77,35.6,-1.68
"Jun 13, 2017",23.2445,23.2916,23.4076,23.2375,-0.11%,150.5,27.6,-122.9,81.77,35.6,-1.68
"Jun 12, 2017",23.2697,23.3007,23.4127,23.1827,0.08%,150.5,27.6,-122.9,81.77,35.6,-1.68
"Jun 09, 2017",23.2500,23.2620,23.2680,23.1500,-0.01%,150.5,27.6,-122.9,81.77,35.6,-1.68
"Jun 08, 2017",23.2533,23.2663,23.3464,23.1464,-0.09%,150.5,27.6,-122.9,81.77,35.6,-1.68
"Jun 07, 2017",23.2753,23.2000,23.2753,23.0800,0.32%,150.5,27.6,-122.9,81.77,35.6,-1.68
"Jun 06, 2017",23.2000,23.1510,23.2000,23.0900,-0.09%,150.5,27.6,-122.9,81.77,35.6,-1.68
"Jun 05, 2017",23.2198,23.2656,23.2656,23.2046,0.02%,150.5,27.6,-122.9,81.77,35.6,-1.68
